Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,target
0,11,1,12,1,14,130.0,0,0,5,145.0,0,0,1,0,0,25.0,0,9,13.3125,15.5,2.8,-4.06,1
0,8,1,8,1,0,121.0,12,2,5,115.8,1,0,1,0,1,19.0,0,5,11.6,12.4,0.5,1.79,2
0,11,1,2,0,0,120.0,12,26,7,100.0,1,0,1,0,0,24.0,0,6,12.2,9.4,-0.8,-3.12,0
0,11,1,2,0,0,133.1,0,13,4,102.5,0,0,1,0,1,27.0,0,13,12.2,8.9,1.4,3.51,0
0,7,1,5,1,0,121.0,12,26,3,131.5,0,0,1,0,0,21.0,0,9,13.5,7.6,2.6,0.32,0
0,0,1,8,1,0,133.0,22,27,7,147.0,0,0,1,0,1,18.0,0,8,12.33333333,9.4,-0.8,-3.12,2
1,0,4,15,1,0,134.0,21,26,7,122.5,0,0,1,0,1,19.0,0,6,14.5,10.8,1.4,1.74,2
0,0,3,10,1,0,115.0,0,0,3,117.5,1,0,1,0,0,18.0,0,13,12.5,9.4,-0.8,-3.12,0
0,15,1,11,1,0,127.0,12,0,9,150.0,0,0,1,0,1,19.0,0,9,12.19285714,11.1,0.6,2.02,2
0,8,1,11,1,0,135.0,0,27,5,127.5,1,0,1,0,1,19.0,0,9,14.9125,16.2,0.3,-0.92,2
1,3,1,16,0,16,140.0,24,4,3,140.0,0,0,1,0,0,33.0,0,5,15.8,11.1,0.6,2.02,2
1,3,1,8,1,2,130.0,0,3,10,130.0,0,0,1,0,0,20.0,0,5,13.8,12.4,0.5,1.79,2
0,0,1,9,1,0,135.0,0,0,9,133.3,0,0,1,0,1,20.0,0,7,12.85714286,11.1,0.6,2.02,2
0,11,2,13,1,0,140.0,18,23,0,97.0,1,0,1,0,0,28.0,0,5,12.2,7.6,2.6,0.32,0
0,13,1,11,1,0,120.0,0,0,8,112.0,1,0,1,0,1,19.0,0,15,11.57142857,12.7,3.7,-1.7,2
0,0,2,10,1,0,140.0,0,26,5,123.6,1,0,1,0,0,18.0,0,6,12.66666667,12.7,3.7,-1.7,2
0,11,1,10,1,2,133.1,12,13,6,130.5,0,0,1,0,0,20.0,0,0,12.2,15.5,2.8,-4.06,0
0,0,2,13,1,0,135.0,0,2,3,133.3,0,0,1,0,0,19.0,0,5,13.2,9.4,-0.8,-3.12,2
0,0,1,10,1,0,123.0,0,26,9,132.1,0,0,1,0,1,21.0,0,8,12.0,15.5,2.8,-4.06,2
0,0,1,8,1,0,133.1,21,0,10,100.0,0,0,1,0,0,21.0,0,12,15.0,16.2,0.3,-0.92,0
0,0,1,9,1,0,154.0,22,26,9,140.4,0,0,1,0,1,22.0,0,6,13.0,10.8,1.4,1.74,2
0,0,1,15,1,0,148.0,12,13,7,141.7,0,0,1,0,1,18.0,0,7,13.16666667,9.4,-0.8,-3.12,2
0,7,2,9,1,0,133.0,21,26,9,119.7,0,0,1,0,1,18.0,0,9,11.57142857,15.5,2.8,-4.06,2
0,0,1,7,1,0,126.0,12,0,9,122.5,1,0,0,0,0,25.0,0,10,14.25,9.4,-0.8,-3.12,0
0,11,1,5,1,11,133.1,12,13,7,140.0,0,1,0,0,0,24.0,1,14,10.33333333,16.2,0.3,-0.92,0
0,0,3,11,1,0,125.0,2,0,4,119.4,1,0,1,0,0,19.0,0,8,11.4625,12.4,0.5,1.79,1
0,6,1,1,1,0,145.0,2,2,3,155.0,1,0,1,0,0,24.0,9,15,13.55555556,12.4,0.5,1.79,1
0,0,2,8,1,0,118.0,21,13,5,119.1,1,0,1,0,1,20.0,0,5,13.6,12.4,0.5,1.79,2
0,11,1,8,1,0,120.0,21,0,1,122.7,0,0,0,0,0,25.0,0,9,12.2,10.8,1.4,1.74,0
0,0,1,8,1,0,127.0,22,13,10,117.9,0,0,1,0,1,20.0,4,12,12.36363636,8.9,1.4,3.51,2
0,3,1,11,1,2,130.0,12,27,3,130.0,0,0,1,0,0,23.0,0,8,13.22,9.4,-0.8,-3.12,2
0,7,3,11,1,0,129.0,12,26,6,120.0,1,0,1,0,1,19.0,0,8,13.15142857,10.8,1.4,1.74,2
0,14,1,3,1,13,130.0,21,26,10,130.0,0,1,0,0,0,29.0,0,8,11.33333333,13.9,-0.3,0.79,0
0,0,3,10,1,0,121.0,12,26,7,116.8,1,0,1,0,0,21.0,0,8,12.25,11.1,0.6,2.02,2
0,0,1,13,1,0,136.0,12,0,8,123.4,1,0,1,0,1,18.0,0,13,14.14285714,11.1,0.6,2.02,2
0,0,3,4,1,0,125.0,12,27,9,125.4,1,0,1,0,0,19.0,0,6,12.4,9.4,-0.8,-3.12,1
0,0,3,14,1,0,131.0,22,26,7,127.2,1,0,1,0,1,18.0,0,6,12.83333333,8.9,1.4,3.51,0
0,0,1,5,1,0,122.0,6,13,6,103.4,0,0,1,0,0,19.0,0,6,13.0,7.6,2.6,0.32,2
0,0,1,14,1,0,127.0,21,26,8,123.2,1,0,1,0,0,18.0,0,12,12.2,9.4,-0.8,-3.12,1
0,7,1,8,1,0,136.0,0,0,4,124.1,0,0,1,0,0,18.0,0,6,10.8,8.9,1.4,3.51,2
1,11,1,12,1,11,133.1,22,26,7,99.5,1,1,0,0,1,20.0,0,12,12.2,8.9,1.4,3.51,0
0,7,1,16,0,14,127.0,21,26,6,124.9,0,0,1,0,0,29.0,0,14,12.33333333,16.2,0.3,-0.92,2
0,7,3,4,1,0,116.0,21,26,9,110.8,0,0,1,0,0,18.0,0,6,12.5,7.6,2.6,0.32,1
0,0,1,9,1,0,121.0,0,0,8,118.9,1,0,1,0,1,19.0,0,9,12.66666667,12.4,0.5,1.79,2
0,13,1,9,1,0,124.0,0,0,1,118.8,1,1,0,0,0,22.0,2,8,13.0,16.2,0.3,-0.92,0
0,0,1,10,1,0,131.0,21,27,7,137.0,0,0,1,0,1,20.0,0,10,10.6,15.5,2.8,-4.06,2
0,11,1,2,0,0,133.1,21,26,99,100.0,0,0,1,0,0,34.0,0,0,12.2,12.7,3.7,-1.7,0
0,13,1,6,1,0,130.0,21,27,9,120.0,0,1,0,0,0,30.0,6,19,12.16666667,7.6,2.6,0.32,0
0,0,1,9,1,0,135.0,0,0,4,122.8,0,0,1,0,0,18.0,0,7,14.0,10.8,1.4,1.74,2
0,0,1,9,1,0,130.0,22,13,5,121.6,0,0,1,0,0,18.0,0,6,12.0,12.4,0.5,1.79,2
0,0,2,14,1,0,146.0,2,0,3,149.2,1,0,1,0,0,18.0,0,10,11.66666667,9.4,-0.8,-3.12,2
0,7,4,11,1,0,146.0,3,0,3,140.0,1,0,1,0,0,18.0,0,8,14.82857143,12.7,3.7,-1.7,2
0,0,2,14,1,0,154.0,22,27,9,133.4,1,0,1,0,1,19.0,0,8,12.8,12.7,3.7,-1.7,2
0,0,1,4,1,0,137.0,21,26,9,126.2,1,0,1,0,1,19.0,0,8,12.5,10.8,1.4,1.74,2
0,0,5,11,1,0,151.0,0,0,9,127.8,0,0,1,0,1,18.0,0,8,13.67142857,12.7,3.7,-1.7,2
0,14,1,3,1,13,150.0,21,27,8,150.0,0,0,1,0,1,21.0,0,8,12.8,13.9,-0.3,0.79,2
0,0,2,8,1,0,121.0,0,13,9,113.7,1,0,0,0,0,20.0,0,12,13.0,7.6,2.6,0.32,0
0,7,1,8,1,0,122.0,9,13,8,117.8,1,0,1,0,0,20.0,0,8,12.33333333,13.9,-0.3,0.79,2
0,0,1,11,1,0,143.0,4,0,5,136.7,0,0,1,0,0,19.0,1,8,13.55,11.1,0.6,2.02,2
0,0,1,9,1,0,152.0,0,27,5,144.7,0,0,1,0,0,20.0,0,7,15.42857143,16.2,0.3,-0.92,2
0,7,3,11,1,0,145.0,9,0,10,139.8,1,0,1,0,0,18.0,0,8,15.3875,13.9,-0.3,0.79,2
0,12,1,15,1,0,120.0,21,27,3,113.7,0,0,1,0,0,20.0,0,10,10.66666667,12.7,3.7,-1.7,0
1,3,1,7,1,2,140.0,4,3,0,140.0,0,1,0,0,0,29.0,5,12,13.2,7.6,2.6,0.32,0
0,0,1,11,1,0,143.0,12,13,6,142.3,0,0,1,0,1,18.0,0,8,13.775,12.4,0.5,1.79,1
0,0,1,11,1,0,129.0,12,13,5,119.6,1,0,1,0,1,20.0,0,11,13.81285714,15.5,2.8,-4.06,2
0,6,2,8,1,0,139.0,22,26,9,123.7,1,0,1,0,1,22.0,0,8,11.4,16.2,0.3,-0.92,2
3,0,1,2,0,0,133.1,23,13,10,143.0,1,0,1,0,1,20.0,0,7,14.16666667,16.2,0.3,-0.92,2
1,15,1,16,0,0,127.0,21,26,4,100.1,0,0,1,0,0,31.0,0,5,13.8,8.9,1.4,3.51,2
0,0,1,4,1,0,126.0,12,26,5,119.4,0,0,1,0,1,21.0,0,6,12.83333333,16.2,0.3,-0.92,2
0,0,1,2,0,0,128.0,22,27,0,122.1,0,0,1,0,0,21.0,0,10,11.85714286,7.6,2.6,0.32,2
1,11,1,14,1,8,133.1,0,0,4,100.0,0,0,1,0,0,24.0,0,6,13.83333333,7.6,2.6,0.32,2
0,7,1,4,1,0,123.0,3,26,9,113.9,0,0,1,0,0,18.0,0,6,12.33333333,15.5,2.8,-4.06,1
0,11,1,2,0,10,133.1,18,0,2,101.0,0,0,1,0,0,32.0,0,12,11.5,7.6,2.6,0.32,2
0,8,2,2,0,0,117.0,2,0,4,111.8,1,0,1,0,1,19.0,0,9,11.5,10.8,1.4,1.74,2
0,11,1,11,1,0,140.0,2,2,1,140.0,1,0,1,0,0,24.0,0,8,13.385,9.4,-0.8,-3.12,2
0,7,4,5,1,0,123.0,12,13,10,124.4,1,0,1,0,0,19.0,0,9,14.5,15.5,2.8,-4.06,2
0,14,1,3,1,13,150.0,12,26,6,150.0,0,1,1,0,1,19.0,0,7,13.83333333,13.9,-0.3,0.79,2
0,14,1,3,1,13,140.0,21,26,4,140.0,0,0,1,0,0,24.0,0,12,13.0,12.4,0.5,1.79,1
0,7,4,9,1,0,123.0,12,13,144,116.0,1,0,1,0,1,18.0,0,8,11.66666667,8.9,1.4,3.51,2
0,0,1,4,1,0,130.0,22,26,6,135.6,1,0,1,0,1,19.0,0,10,11.33333333,8.9,1.4,3.51,0
1,0,1,11,1,0,137.0,2,27,4,121.0,0,0,1,0,1,19.0,0,8,14.72571429,10.8,1.4,1.74,2
0,7,2,14,1,0,126.0,12,27,8,118.7,1,0,1,0,1,18.0,0,6,13.66666667,12.4,0.5,1.79,2
0,0,1,9,1,0,125.0,0,0,3,125.7,1,0,1,0,0,18.0,0,8,12.33333333,12.4,0.5,1.79,2
0,7,4,12,1,0,112.0,0,0,10,107.1,1,0,1,0,0,20.0,0,8,13.1375,12.4,0.5,1.79,2
0,0,1,11,1,0,141.0,12,27,7,125.5,0,0,1,0,0,18.0,0,10,12.86,9.4,-0.8,-3.12,2
0,7,4,13,1,0,135.0,22,27,7,127.0,1,0,1,0,0,18.0,0,9,13.71428571,11.1,0.6,2.02,2
0,0,2,5,1,0,117.0,22,26,9,113.5,1,0,1,0,1,21.0,0,5,12.2,10.8,1.4,1.74,2
0,0,1,11,1,0,160.0,12,13,9,154.4,0,0,1,0,1,18.0,0,9,16.16888889,15.5,2.8,-4.06,2
0,15,1,13,1,0,136.0,12,13,5,122.0,0,1,0,0,0,18.0,0,6,10.25,9.4,-0.8,-3.12,0
0,7,2,9,1,0,143.0,0,8,3,128.0,1,0,1,0,0,19.0,0,0,12.2,9.4,-0.8,-3.12,0
0,0,1,13,1,0,119.0,0,13,10,115.5,1,0,1,0,0,19.0,0,9,11.0,10.8,1.4,1.74,1
0,7,4,13,1,0,120.0,0,13,5,117.2,1,0,1,0,0,18.0,0,11,14.6,11.1,0.6,2.02,2
0,11,1,7,1,2,150.0,2,0,90,150.0,1,0,1,0,0,34.0,0,5,12.2,12.7,3.7,-1.7,0
0,0,3,5,1,0,142.0,8,8,90,155.3,0,0,1,0,0,19.0,0,6,13.2,7.6,2.6,0.32,2
0,14,1,7,1,13,120.0,21,26,8,120.0,1,1,0,0,0,19.0,1,12,11.0,12.4,0.5,1.79,0
0,15,1,9,1,0,160.0,2,13,1,116.1,0,1,1,0,0,26.0,0,7,15.14285714,11.1,0.6,2.02,2
0,7,1,15,1,0,133.1,18,23,0,118.9,1,0,1,0,0,21.0,0,10,11.33333333,7.6,2.6,0.32,0
0,7,2,8,1,0,142.0,12,13,8,127.3,0,0,1,0,1,18.0,0,5,11.8,11.1,0.6,2.02,2
0,7,4,15,1,0,121.0,22,27,7,113.7,1,0,1,0,1,20.0,0,9,13.66666667,9.4,-0.8,-3.12,2
0,15,1,8,1,0,135.0,0,0,4,118.5,0,0,1,0,0,25.0,0,5,12.2,11.1,0.6,2.02,0
0,0,1,8,1,0,153.0,0,27,3,146.7,0,0,1,0,0,18.0,0,5,16.4,11.1,0.6,2.02,2
0,0,1,11,1,0,140.0,12,13,6,124.3,1,0,1,0,1,18.0,0,11,14.88181818,16.2,0.3,-0.92,2
0,0,1,11,1,0,152.0,25,13,5,137.8,0,0,1,0,0,19.0,0,9,14.35555556,11.1,0.6,2.02,2
0,0,1,9,1,0,120.0,12,27,9,130.2,0,0,1,0,1,18.0,0,10,11.85714286,12.4,0.5,1.79,2
0,7,1,11,1,0,160.0,22,27,7,147.8,0,0,1,0,0,20.0,0,12,13.08333333,15.5,2.8,-4.06,1
0,3,1,5,1,14,150.0,12,13,5,150.0,0,1,0,0,0,26.0,0,0,12.2,8.9,1.4,3.51,0
0,12,1,11,1,0,133.1,21,26,9,100.0,1,0,1,0,1,19.0,0,8,13.05857143,10.8,1.4,1.74,2
0,0,1,11,1,0,150.0,0,0,1,155.6,0,0,1,0,0,19.0,0,9,14.05555556,16.2,0.3,-0.92,2
0,13,4,8,1,0,124.0,21,26,9,117.4,0,0,1,0,0,19.0,4,14,12.0,7.6,2.6,0.32,2
0,2,3,5,1,0,141.0,0,13,5,128.8,1,0,1,0,0,19.0,0,8,13.0,7.6,2.6,0.32,1
0,0,1,10,1,0,121.0,12,13,8,117.5,1,0,1,0,0,18.0,0,11,11.66666667,16.2,0.3,-0.92,2
0,13,1,11,1,5,134.0,0,26,9,120.4,1,0,1,0,0,19.0,0,7,13.33333333,7.6,2.6,0.32,2
0,0,1,9,1,0,134.0,0,0,6,130.9,0,1,1,0,0,18.0,0,9,11.0,13.9,-0.3,0.79,2
0,0,1,15,1,0,132.0,1,13,4,125.0,1,0,1,0,0,18.0,0,8,11.4,9.4,-0.8,-3.12,1
0,0,1,5,1,0,135.0,12,27,5,136.8,1,0,1,0,0,18.0,0,7,11.6,9.4,-0.8,-3.12,1
0,0,1,15,1,0,123.0,0,27,6,121.6,1,0,1,0,0,18.0,0,9,12.66666667,11.1,0.6,2.02,1
0,14,1,6,1,13,151.0,12,26,7,151.0,0,1,1,0,0,26.0,0,5,12.2,16.2,0.3,-0.92,0
0,0,1,9,1,0,107.0,22,27,7,103.5,1,0,1,0,0,20.0,0,7,13.0,12.4,0.5,1.79,2
0,0,1,2,0,0,126.0,21,27,10,119.4,0,0,1,0,0,19.0,0,6,11.66666667,12.7,3.7,-1.7,2
0,0,1,9,1,0,133.0,18,26,9,134.4,1,0,1,0,1,18.0,0,9,13.66666667,9.4,-0.8,-3.12,2
0,14,1,9,1,13,140.0,22,26,7,143.0,0,0,1,0,0,19.0,2,6,14.66666667,13.9,-0.3,0.79,2
0,3,1,15,1,14,110.0,25,2,1,110.0,0,1,1,0,0,20.0,0,7,14.57142857,12.4,0.5,1.79,2
0,0,4,11,1,0,141.0,22,27,7,132.5,1,0,1,0,1,18.0,0,8,13.39125,9.4,-0.8,-3.12,2
0,7,1,9,1,0,122.0,2,0,10,114.7,0,0,1,0,0,19.0,0,8,12.42857143,13.9,-0.3,0.79,2
0,7,1,7,1,0,156.0,1,6,5,126.1,0,0,1,0,0,18.0,0,6,12.5,7.6,2.6,0.32,2
0,0,1,5,1,0,129.0,0,1,1,125.9,1,0,1,0,0,19.0,0,8,12.0,9.4,-0.8,-3.12,1
0,0,1,1,1,0,133.1,2,2,2,126.1,1,0,1,0,0,18.0,0,0,12.2,15.5,2.8,-4.06,0
1,11,1,2,0,0,120.0,21,26,9,117.0,1,0,1,0,0,33.0,0,8,12.85714286,12.4,0.5,1.79,2
0,11,1,3,1,2,130.0,2,2,2,150.0,0,0,1,0,0,20.0,0,11,13.1,16.2,0.3,-0.92,2
0,12,1,8,1,0,130.0,21,27,1,130.0,1,0,1,0,0,26.0,1,7,12.0,9.4,-0.8,-3.12,1
0,0,1,14,1,0,140.0,12,13,5,135.1,1,0,1,0,0,18.0,0,8,12.5,9.4,-0.8,-3.12,2
0,13,1,9,1,0,110.0,21,26,9,110.0,0,0,1,0,0,20.0,9,19,12.30769231,15.5,2.8,-4.06,1
3,11,1,16,0,0,133.1,21,26,6,136.2,0,0,1,0,0,20.0,0,9,11.66666667,10.8,1.4,1.74,2
1,11,1,9,1,0,120.0,21,26,9,116.0,0,0,1,0,0,20.0,0,6,13.83333333,12.7,3.7,-1.7,2
0,0,2,2,0,0,133.1,2,0,9,100.0,0,0,1,0,0,20.0,0,9,11.25,9.4,-0.8,-3.12,1
0,0,1,10,1,0,117.0,12,13,9,116.3,1,0,1,0,0,24.0,0,6,11.5,12.7,3.7,-1.7,0
0,13,1,14,1,0,123.0,12,13,8,134.0,0,0,1,0,1,20.0,0,6,13.33333333,12.4,0.5,1.79,2
0,0,4,1,1,0,127.0,0,0,5,124.2,1,0,0,0,0,19.0,0,0,12.2,9.4,-0.8,-3.12,0
1,0,1,11,1,0,151.0,21,27,7,134.5,0,1,1,0,1,18.0,0,7,14.2,7.6,2.6,0.32,2
0,0,1,10,1,0,127.0,12,13,6,120.7,0,1,0,0,0,22.0,0,12,12.2,10.8,1.4,1.74,0
0,7,1,5,1,0,133.0,12,0,5,127.1,1,0,1,0,0,18.0,0,7,16.42857143,11.1,0.6,2.02,2
0,11,1,11,1,11,133.1,22,26,9,133.0,0,0,1,0,0,24.0,0,9,13.44285714,13.9,-0.3,0.79,2
0,11,1,16,0,0,133.1,21,26,8,128.2,0,0,1,0,0,33.0,0,0,12.2,12.7,3.7,-1.7,0
0,11,1,3,1,0,133.1,21,26,8,130.0,0,1,1,0,1,30.0,0,6,12.2,11.1,0.6,2.02,1
0,11,1,5,1,16,160.0,2,28,3,126.1,0,0,1,0,0,26.0,0,0,12.2,8.9,1.4,3.51,0
0,7,4,15,1,0,140.0,12,27,1,128.5,1,0,1,0,0,18.0,0,10,11.83333333,10.8,1.4,1.74,2
0,0,1,14,1,0,146.0,21,27,7,128.5,0,1,1,0,0,19.0,0,12,10.0,10.8,1.4,1.74,0
0,7,4,8,1,0,112.0,12,27,10,112.0,1,0,1,0,0,20.0,0,9,11.0,16.2,0.3,-0.92,1
0,16,1,5,1,15,140.0,12,26,8,142.5,1,0,1,0,1,22.0,4,16,13.71428571,8.9,1.4,3.51,2
0,0,4,11,1,0,136.0,0,0,1,133.0,1,0,1,0,0,19.0,0,8,13.98,7.6,2.6,0.32,1
0,0,1,5,1,0,133.1,21,27,5,106.0,1,0,1,0,1,21.0,0,10,15.75,15.5,2.8,-4.06,2
0,0,4,11,1,0,136.0,12,27,8,125.5,1,0,1,0,1,21.0,0,7,14.03333333,7.6,2.6,0.32,2
0,7,1,5,1,0,134.0,12,26,7,131.2,0,0,1,0,0,19.0,0,6,11.2,7.6,2.6,0.32,1
0,0,1,15,1,0,122.0,22,26,195,112.9,1,0,1,0,1,19.0,0,8,13.66666667,8.9,1.4,3.51,2
0,0,6,11,1,0,138.0,12,13,5,124.8,1,0,1,0,0,18.0,0,8,13.41428571,12.7,3.7,-1.7,0
1,13,1,2,0,0,160.0,21,28,4,140.9,0,0,1,0,0,20.0,3,7,13.57142857,16.2,0.3,-0.92,2
3,11,1,16,0,0,130.0,22,13,7,148.0,0,0,1,0,1,31.0,0,10,10.83333333,13.9,-0.3,0.79,1
0,7,1,14,1,0,161.0,0,13,7,148.4,0,0,1,0,1,19.0,0,7,14.42857143,15.5,2.8,-4.06,2
3,11,1,16,0,0,140.0,0,26,192,129.7,0,0,1,0,0,20.0,0,9,12.85714286,13.9,-0.3,0.79,2
1,11,1,5,1,11,133.1,22,27,7,128.2,0,0,1,0,0,31.0,0,0,12.2,12.7,3.7,-1.7,0
1,15,1,2,0,11,133.1,21,26,9,104.0,0,1,1,0,0,20.0,5,14,12.8,11.1,0.6,2.02,1
0,8,4,8,1,0,130.0,21,26,9,119.9,1,0,0,0,0,34.0,0,0,12.2,9.4,-0.8,-3.12,0
0,0,1,11,1,0,152.0,0,0,4,141.0,1,0,1,0,1,18.0,0,8,15.2875,12.4,0.5,1.79,2
0,7,1,15,1,0,125.0,2,2,3,116.6,1,0,0,0,1,18.0,0,8,13.33333333,8.9,1.4,3.51,1
0,14,1,5,1,13,140.0,21,27,6,140.0,1,0,1,0,0,21.0,1,15,13.5,16.2,0.3,-0.92,1
3,11,1,11,1,11,133.1,22,13,7,140.0,0,0,1,0,1,26.0,0,12,10.97857143,16.2,0.3,-0.92,0
0,13,1,11,1,0,133.1,12,26,8,100.0,0,0,1,0,0,20.0,0,8,13.75,13.9,-0.3,0.79,1
0,0,1,9,1,0,135.0,22,27,7,121.0,0,0,1,0,0,19.0,0,12,10.33333333,7.6,2.6,0.32,1
0,0,1,15,1,0,125.0,12,13,5,117.0,0,0,1,0,1,19.0,0,6,13.16666667,15.5,2.8,-4.06,2
0,16,1,8,1,15,140.0,2,3,1,140.2,0,0,1,0,0,20.0,3,14,11.11111111,8.9,1.4,3.51,2
0,0,1,9,1,0,124.0,18,23,0,129.3,0,0,1,0,0,19.0,0,7,11.16666667,7.6,2.6,0.32,2
0,0,1,15,1,0,140.0,21,26,9,145.3,0,0,1,0,0,18.0,0,9,12.33333333,7.6,2.6,0.32,2
0,11,1,16,0,2,130.0,21,26,9,146.2,0,0,1,0,0,28.0,6,16,12.0,10.8,1.4,1.74,2
0,7,1,15,1,0,134.0,0,13,5,122.5,1,0,1,0,0,22.0,0,8,12.4,15.5,2.8,-4.06,1
0,14,1,2,0,13,160.0,21,26,7,156.1,0,0,1,0,1,21.0,2,6,14.16666667,13.9,-0.3,0.79,2
0,14,1,5,1,13,140.0,3,27,5,140.0,1,0,1,0,0,21.0,0,19,11.0,12.4,0.5,1.79,1
0,11,1,11,1,0,150.0,0,13,3,140.0,0,0,1,0,0,26.0,0,13,12.14,16.2,0.3,-0.92,1
0,0,6,14,1,0,141.0,17,26,7,128.4,1,1,0,0,0,18.0,0,8,11.4,7.6,2.6,0.32,0
0,7,2,5,1,0,120.0,0,0,10,115.0,0,0,0,0,0,20.0,0,8,12.33333333,7.6,2.6,0.32,0
0,7,2,5,1,0,133.1,0,13,3,158.7,0,0,1,0,0,18.0,0,7,14.0,11.1,0.6,2.02,2
0,0,4,11,1,0,147.0,0,0,9,124.5,1,0,1,0,1,19.0,0,11,12.86,10.8,1.4,1.74,2
0,15,1,9,1,0,121.0,2,13,10,111.9,1,0,1,0,0,20.0,5,14,12.0,12.4,0.5,1.79,2
0,14,1,5,1,13,150.0,22,26,6,150.0,1,0,1,0,1,22.0,2,10,12.0,13.9,-0.3,0.79,2
0,7,1,13,1,0,124.0,21,13,8,114.2,1,1,1,0,0,18.0,0,9,13.71428571,10.8,1.4,1.74,0
0,7,1,8,1,0,133.1,22,26,4,96.0,1,0,1,0,0,19.0,0,9,12.2,16.2,0.3,-0.92,0
0,7,4,4,1,0,125.0,0,2,3,128.9,0,0,1,0,1,18.0,0,8,11.2,8.9,1.4,3.51,1
0,7,1,10,1,0,136.0,21,26,7,121.7,1,0,1,0,0,20.0,0,12,10.33333333,10.8,1.4,1.74,1
0,0,1,14,1,0,120.0,22,26,9,114.8,1,0,1,0,0,19.0,0,11,11.0,7.6,2.6,0.32,1
0,0,1,10,1,0,128.0,12,27,9,127.0,0,0,1,0,0,19.0,0,7,12.75,12.4,0.5,1.79,1
0,7,1,11,1,0,142.0,21,26,5,131.3,1,0,1,0,0,19.0,0,8,14.73142857,10.8,1.4,1.74,2
0,0,1,1,1,0,135.0,0,13,9,137.1,1,0,1,0,0,18.0,0,0,12.2,12.7,3.7,-1.7,2
0,3,1,4,1,14,120.0,0,13,9,120.0,1,0,1,0,0,21.0,6,12,14.25,13.9,-0.3,0.79,2
0,11,1,16,0,14,140.0,0,13,9,139.0,0,0,1,0,0,27.0,0,5,14.8,8.9,1.4,3.51,2
0,7,1,9,1,0,135.0,0,13,4,129.1,0,0,1,0,0,19.0,0,7,14.57142857,15.5,2.8,-4.06,2
3,11,1,5,1,0,133.1,18,23,0,128.2,0,0,1,0,0,25.0,0,5,12.2,7.6,2.6,0.32,0
0,0,2,11,1,0,137.0,12,13,7,120.8,1,0,1,0,1,18.0,0,8,14.65428571,10.8,1.4,1.74,2
0,11,1,11,1,2,122.0,12,0,8,135.8,0,0,1,0,0,24.0,0,8,12.40142857,10.8,1.4,1.74,2
0,0,3,11,1,0,128.0,0,0,10,118.9,1,0,1,0,0,20.0,0,9,14.07142857,13.9,-0.3,0.79,2
0,3,1,16,0,14,140.0,21,26,6,140.0,0,0,1,0,0,26.0,1,5,15.6,12.4,0.5,1.79,2
0,0,1,9,1,0,132.0,0,27,7,127.1,1,0,1,0,1,20.0,0,6,11.83333333,8.9,1.4,3.51,2
0,0,1,5,1,0,131.0,21,26,90,137.0,0,0,1,0,0,18.0,0,6,15.4,7.6,2.6,0.32,2
0,0,1,5,1,0,126.0,0,0,9,127.4,1,0,1,0,0,19.0,0,10,12.375,15.5,2.8,-4.06,2
0,0,1,15,1,0,133.1,12,13,9,97.0,1,0,1,0,0,23.0,0,9,11.0,12.7,3.7,-1.7,0
0,0,4,11,1,0,136.0,21,26,9,126.3,1,0,1,0,1,18.0,0,7,11.6,7.6,2.6,0.32,2
0,0,4,11,1,0,140.0,0,13,5,127.5,0,0,1,0,0,18.0,0,0,12.2,12.7,3.7,-1.7,0
0,0,1,11,1,0,135.0,1,0,8,126.6,0,0,1,0,1,19.0,0,9,13.09444444,11.1,0.6,2.02,2
0,12,1,16,0,0,160.0,0,1,3,120.0,0,0,1,0,0,30.0,1,5,14.8,7.6,2.6,0.32,2
0,14,1,5,1,13,140.0,0,1,6,140.0,1,0,1,0,0,29.0,0,0,12.2,15.5,2.8,-4.06,0
0,0,6,11,1,0,140.0,2,0,3,131.5,1,0,1,0,0,19.0,0,8,13.25375,9.4,-0.8,-3.12,2
0,7,6,12,1,0,115.0,12,1,3,112.2,1,0,1,0,0,20.0,0,8,14.1,12.4,0.5,1.79,2
0,0,1,11,1,0,144.0,21,26,3,150.5,0,0,1,0,0,20.0,0,7,13.91666667,7.6,2.6,0.32,2
0,0,4,13,1,0,128.0,22,27,7,121.0,1,0,1,0,0,19.0,0,9,13.57142857,11.1,0.6,2.02,2
0,7,1,8,1,0,116.0,22,1,2,112.2,1,0,1,0,0,20.0,0,12,10.66666667,10.8,1.4,1.74,1
2,0,2,5,1,0,135.0,12,0,4,129.4,1,0,1,0,0,21.0,0,12,12.2,10.8,1.4,1.74,0
0,7,1,13,1,0,121.0,12,27,10,114.4,0,0,1,0,0,19.0,0,9,14.6,11.1,0.6,2.02,2
0,0,3,11,1,0,134.0,21,27,9,120.3,1,0,1,0,1,18.0,0,8,12.08285714,10.8,1.4,1.74,2
0,11,1,2,0,0,120.0,21,26,8,120.0,0,0,1,0,1,27.0,0,10,12.8,15.5,2.8,-4.06,2
